row_index,video_id,rally_id,event_rank,clip_id,feature_source,window_start_original,window_end_original,original_len,video_len_after_collation,joints_npy,pos_npy,shuttle_npy,source_video,zero_pose_frames,zero_pose_rate,shuttle_visible_frames,shuttle_visible_rate,player_pos_out_of_unit_range,quality_group,has_phase02_label,stable_key,match_id,set_id,gt_rally_id,ball_round_id,event_frame_original,event_frame_source,stroke_type_ground_truth,player,server,true_label,true_label_name,reference_split
3235,42,88,11,42_88_event_11,yolo,87064,87084,21,21,project/outputs/features_yolo26x_41_44/42/42_88_event_11_joints.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_11_pos.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,3,0.142857,21,1.000000,36,candidate_only_pose_dropout_lt_25,False,,,,,,87074,window_midpoint_estimate,,,,-1,,
3236,42,88,12,42_88_event_12,yolo,87084,87106,23,23,project/outputs/features_yolo26x_41_44/42/42_88_event_12_joints.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_12_pos.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,3,0.130435,23,1.000000,39,candidate_only_pose_dropout_lt_25,False,,,,,,87095,window_midpoint_estimate,,,,-1,,
3237,42,88,13,42_88_event_13,yolo,87106,87142,37,37,project/outputs/features_yolo26x_41_44/42/42_88_event_13_joints.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_13_pos.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27,0.729730,37,1.000000,10,candidate_only_pose_dropout_ge_50,False,,,,,,87124,window_midpoint_estimate,,,,-1,,
3238,42,88,14,42_88_event_14,yolo,87142,87270,129,100,project/outputs/features_yolo26x_41_44/42/42_88_event_14_joints.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_14_pos.npy,project/outputs/features_yolo26x_41_44/42/42_88_event_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,84,0.651163,128,0.992248,0,candidate_only_pose_dropout_ge_50,False,,,,,,87206,window_midpoint_estimate,,,,-1,,
3239,42,89,1,42_2_33_1,yolo,87420,87504,85,85,project/outputs/features_yolo26x_41_44/42/42_2_33_1_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_1_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,83,0.976471,78,0.917647,6,exact_label_pose_dropout_ge_50,True,42:2:33:1,42,2,33,1,87473,phase02_exact,none,B,1,0,none,test
3240,42,89,2,42_2_33_2,yolo,87504,87530,27,27,project/outputs/features_yolo26x_41_44/42/42_2_33_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27,1.000000,27,1.000000,0,exact_label_all_pose_missing,True,42:2:33:2,42,2,33,2,87536,phase02_exact,clear,A,2,5,Top_clear,test
3241,42,89,3,42_89_event_3,yolo,87530,87552,23,23,project/outputs/features_yolo26x_41_44/42/42_89_event_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,23,1.000000,23,1.000000,0,candidate_only_all_pose_missing,False,,,,,,87541,window_midpoint_estimate,,,,-1,,
3242,42,89,4,42_2_33_3,yolo,87552,87577,26,26,project/outputs/features_yolo26x_41_44/42/42_2_33_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,21,0.807692,26,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:33:3,42,2,33,3,87567,phase02_exact,drop,B,2,19,Bottom_drop,test
3243,42,89,5,42_2_33_4,yolo,87577,87602,26,26,project/outputs/features_yolo26x_41_44/42/42_2_33_4_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_4_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,24,0.923077,26,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:33:4,42,2,33,4,87588,phase02_exact,net shot,A,2,1,Top_net shot,test
3244,42,89,6,42_2_33_5,yolo,87602,87627,26,26,project/outputs/features_yolo26x_41_44/42/42_2_33_5_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_5_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_33_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,16,0.615385,26,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:33:5,42,2,33,5,87617,phase02_exact,push,B,3,20,Bottom_push,test
3245,42,89,7,42_89_event_7,yolo,87627,87647,21,21,project/outputs/features_yolo26x_41_44/42/42_89_event_7_joints.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_7_pos.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,5,0.238095,21,1.000000,7,candidate_only_pose_dropout_lt_25,False,,,,,,87637,window_midpoint_estimate,,,,-1,,
3246,42,89,8,42_89_event_8,yolo,87647,87672,26,26,project/outputs/features_yolo26x_41_44/42/42_89_event_8_joints.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_8_pos.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,17,0.653846,26,1.000000,9,candidate_only_pose_dropout_ge_50,False,,,,,,87660,window_midpoint_estimate,,,,-1,,
3247,42,89,9,42_89_event_9,yolo,87672,87708,37,37,project/outputs/features_yolo26x_41_44/42/42_89_event_9_joints.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_9_pos.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,15,0.405405,36,0.972973,22,candidate_only_pose_dropout_25_50,False,,,,,,87690,window_midpoint_estimate,,,,-1,,
3248,42,89,10,42_89_event_10,yolo,87708,87750,43,43,project/outputs/features_yolo26x_41_44/42/42_89_event_10_joints.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_10_pos.npy,project/outputs/features_yolo26x_41_44/42/42_89_event_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1,0.023256,37,0.860465,49,candidate_only_pose_dropout_lt_25,False,,,,,,87729,window_midpoint_estimate,,,,-1,,
3249,42,90,1,42_2_34_2,yolo,88440,88474,35,35,project/outputs/features_yolo26x_41_44/42/42_2_34_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,33,0.942857,35,1.000000,2,exact_label_pose_dropout_ge_50,True,42:2:34:2,42,2,34,2,88470,phase02_exact,drop,A,2,7,Top_drop,test
3250,42,90,2,42_2_34_3,yolo,88474,88506,33,33,project/outputs/features_yolo26x_41_44/42/42_2_34_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28,0.848485,33,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:3,42,2,34,3,88492,phase02_exact,push,B,2,20,Bottom_push,test
3251,42,90,3,42_2_34_4,yolo,88506,88530,25,25,project/outputs/features_yolo26x_41_44/42/42_2_34_4_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_4_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,10,0.400000,25,1.000000,0,exact_label_pose_dropout_25_50,True,42:2:34:4,42,2,34,4,88516,phase02_exact,return net,A,2,2,Top_return net,test
3252,42,90,4,42_2_34_5,yolo,88530,88553,24,24,project/outputs/features_yolo26x_41_44/42/42_2_34_5_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_5_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,24,1.000000,24,1.000000,0,exact_label_all_pose_missing,True,42:2:34:5,42,2,34,5,88541,phase02_exact,net shot,B,2,13,Bottom_net shot,test
3253,42,90,5,42_2_34_6,yolo,88553,88580,28,28,project/outputs/features_yolo26x_41_44/42/42_2_34_6_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_6_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28,1.000000,28,1.000000,0,exact_label_all_pose_missing,True,42:2:34:6,42,2,34,6,88567,phase02_exact,lob,A,2,4,Top_lob,test
3254,42,90,6,42_90_event_6,yolo,88580,88606,27,27,project/outputs/features_yolo26x_41_44/42/42_90_event_6_joints.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_6_pos.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,18,0.666667,27,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,88593,window_midpoint_estimate,,,,-1,,
3255,42,90,7,42_2_34_7,yolo,88606,88626,21,21,project/outputs/features_yolo26x_41_44/42/42_2_34_7_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_7_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,21,1.000000,21,1.000000,0,exact_label_all_pose_missing,True,42:2:34:7,42,2,34,7,88619,phase02_exact,drop,B,2,19,Bottom_drop,test
3256,42,90,8,42_2_34_8,yolo,88626,88652,27,27,project/outputs/features_yolo26x_41_44/42/42_2_34_8_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_8_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27,1.000000,27,1.000000,0,exact_label_all_pose_missing,True,42:2:34:8,42,2,34,8,88643,phase02_exact,net shot,A,2,1,Top_net shot,test
3257,42,90,9,42_2_34_9,yolo,88652,88688,37,37,project/outputs/features_yolo26x_41_44/42/42_2_34_9_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_9_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,36,0.972973,37,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:9,42,2,34,9,88670,phase02_exact,lob,B,2,16,Bottom_lob,test
3258,42,90,10,42_2_34_10,yolo,88688,88724,37,37,project/outputs/features_yolo26x_41_44/42/42_2_34_10_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_10_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,33,0.891892,37,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:10,42,2,34,10,88701,phase02_exact,smash,A,2,3,Top_smash,test
3259,42,90,11,42_2_34_12,yolo,88724,88750,27,27,project/outputs/features_yolo26x_41_44/42/42_2_34_12_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_12_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27,1.000000,27,1.000000,0,exact_label_all_pose_missing,True,42:2:34:12,42,2,34,12,88740,phase02_exact,lob,A,2,4,Top_lob,test
3260,42,90,12,42_90_event_12,yolo,88750,88768,19,19,project/outputs/features_yolo26x_41_44/42/42_90_event_12_joints.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_12_pos.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,19,1.000000,19,1.000000,0,candidate_only_all_pose_missing,False,,,,,,88759,window_midpoint_estimate,,,,-1,,
3261,42,90,13,42_2_34_13,yolo,88768,88791,24,24,project/outputs/features_yolo26x_41_44/42/42_2_34_13_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_13_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,16,0.666667,24,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:13,42,2,34,13,88776,phase02_exact,clear,B,2,17,Bottom_clear,test
3262,42,90,14,42_2_34_14,yolo,88791,88822,32,32,project/outputs/features_yolo26x_41_44/42/42_2_34_14_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_14_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29,0.906250,32,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:14,42,2,34,14,88808,phase02_exact,clear,A,2,5,Top_clear,test
3263,42,90,15,42_2_34_15,yolo,88822,88848,27,27,project/outputs/features_yolo26x_41_44/42/42_2_34_15_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_15_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,18,0.666667,27,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:15,42,2,34,15,88839,phase02_exact,smash,B,2,15,Bottom_smash,test
3264,42,90,16,42_2_34_16,yolo,88848,88868,21,21,project/outputs/features_yolo26x_41_44/42/42_2_34_16_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_16_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,16,0.761905,21,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:16,42,2,34,16,88858,phase02_exact,defensive return lob,A,2,4,Top_lob,test
3265,42,90,17,42_90_event_17,yolo,88868,88888,21,21,project/outputs/features_yolo26x_41_44/42/42_90_event_17_joints.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_17_pos.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,21,1.000000,21,1.000000,0,candidate_only_all_pose_missing,False,,,,,,88878,window_midpoint_estimate,,,,-1,,
3266,42,90,18,42_2_34_17,yolo,88888,88904,17,17,project/outputs/features_yolo26x_41_44/42/42_2_34_17_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_17_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,15,0.882353,17,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:17,42,2,34,17,88897,phase02_exact,smash,B,2,15,Bottom_smash,test
3267,42,90,19,42_2_34_18,yolo,88904,88928,25,25,project/outputs/features_yolo26x_41_44/42/42_2_34_18_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_18_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_18_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,22,0.880000,25,1.000000,3,exact_label_pose_dropout_ge_50,True,42:2:34:18,42,2,34,18,88913,phase02_exact,return net,A,2,2,Top_return net,test
3268,42,90,20,42_2_34_19,yolo,88928,88956,29,29,project/outputs/features_yolo26x_41_44/42/42_2_34_19_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_19_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_19_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,26,0.896552,29,1.000000,2,exact_label_pose_dropout_ge_50,True,42:2:34:19,42,2,34,19,88944,phase02_exact,net shot,B,2,13,Bottom_net shot,test
3269,42,90,21,42_2_34_20,yolo,88956,88988,33,33,project/outputs/features_yolo26x_41_44/42/42_2_34_20_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_20_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_20_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30,0.909091,33,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:20,42,2,34,20,88970,phase02_exact,push,A,2,8,Top_push,test
3270,42,90,22,42_2_34_21,yolo,88988,89020,33,33,project/outputs/features_yolo26x_41_44/42/42_2_34_21_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_21_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_21_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,24,0.727273,33,1.000000,0,exact_label_pose_dropout_ge_50,True,42:2:34:21,42,2,34,21,89007,phase02_exact,passive drop,B,2,19,Bottom_drop,test
3271,42,90,23,42_2_34_22,yolo,89020,89042,23,23,project/outputs/features_yolo26x_41_44/42/42_2_34_22_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_22_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_34_22_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,6,0.260870,23,1.000000,0,exact_label_pose_dropout_25_50,True,42:2:34:22,42,2,34,22,89035,phase02_exact,rush,A,3,9,Top_rush,test
3272,42,90,24,42_90_event_24,yolo,89042,89074,33,33,project/outputs/features_yolo26x_41_44/42/42_90_event_24_joints.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_24_pos.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_24_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1,0.030303,33,1.000000,5,candidate_only_pose_dropout_lt_25,False,,,,,,89058,window_midpoint_estimate,,,,-1,,
3273,42,90,25,42_90_event_25,yolo,89074,89107,34,34,project/outputs/features_yolo26x_41_44/42/42_90_event_25_joints.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_25_pos.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_25_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,29,0.852941,21,candidate_only_pose_dropout_lt_25,False,,,,,,89090,window_midpoint_estimate,,,,-1,,
3274,42,90,26,42_90_event_26,yolo,89107,89130,24,24,project/outputs/features_yolo26x_41_44/42/42_90_event_26_joints.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_26_pos.npy,project/outputs/features_yolo26x_41_44/42/42_90_event_26_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,19,0.791667,25,candidate_only_pose_dropout_lt_25,False,,,,,,89118,window_midpoint_estimate,,,,-1,,
3275,42,91,1,42_91_event_1,yolo,89730,89739,10,10,project/outputs/features_yolo26x_41_44/42/42_91_event_1_joints.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_1_pos.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,10,1.000000,2,0.200000,0,candidate_only_all_pose_missing,False,,,,,,89734,window_midpoint_estimate,,,,-1,,
3276,42,91,2,42_91_event_2,yolo,89739,89755,17,17,project/outputs/features_yolo26x_41_44/42/42_91_event_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,10,0.588235,9,0.529412,8,candidate_only_pose_dropout_ge_50,False,,,,,,89747,window_midpoint_estimate,,,,-1,,
3277,42,91,3,42_91_event_3,yolo,89755,89773,19,19,project/outputs/features_yolo26x_41_44/42/42_91_event_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,19,1.000000,11,candidate_only_pose_dropout_lt_25,False,,,,,,89764,window_midpoint_estimate,,,,-1,,
3278,42,91,4,42_91_event_4,yolo,89773,89820,48,48,project/outputs/features_yolo26x_41_44/42/42_91_event_4_joints.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_4_pos.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,40,0.833333,28,candidate_only_pose_dropout_lt_25,False,,,,,,89796,window_midpoint_estimate,,,,-1,,
3279,42,91,5,42_91_event_5,yolo,89820,89874,55,55,project/outputs/features_yolo26x_41_44/42/42_91_event_5_joints.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_5_pos.npy,project/outputs/features_yolo26x_41_44/42/42_91_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,0,0.000000,22,0.400000,42,candidate_only_pose_dropout_lt_25,False,,,,,,89847,window_midpoint_estimate,,,,-1,,
