row_index,video_id,rally_id,event_rank,clip_id,feature_alias_source_clip_id,feature_source,window_strategy,player_order,event_offset_frames,window_start_original,window_end_original,original_len,video_len_after_collation,joints_npy,pos_npy,shuttle_npy,source_video,validity_npz,zero_pose_frames,zero_pose_rate,pose_missing_rate,position_missing_rate,p1_pose_valid_rate,p2_pose_valid_rate,p1_position_valid_rate,p2_position_valid_rate,both_pose_missing_rate,both_position_missing_rate,pose_tensor_zero_rate,position_tensor_zero_rate,shuttle_visible_frames,shuttle_visible_rate,player_pos_out_of_unit_range,player_side_inconsistent_rate,quality_group,has_phase02_label,stable_key,match_id,set_id,gt_rally_id,ball_round_id,event_frame_original,event_frame_source,stroke_type_ground_truth,player,server,true_label,true_label_name,reference_split
1485,42,53,14,42_2_1_14,,yolo26x_tracked,bst-compatible,"Top,Bottom",23,56796,56837,42,42,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_14_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_14_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_14_validity.npz,6,0.142857,0.142857,0.142857,0.714286,1.000000,0.714286,1.000000,0.000000,0.000000,0.228992,0.142857,42,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:1:14,42,2,1,14,56819,phase09_exact,smash,B,2,15,Bottom_smash,test
1486,42,53,15,42_2_1_15,,yolo26x_tracked,bst-compatible,"Top,Bottom",12,56819,56861,43,43,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_15_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_15_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_15_validity.npz,9,0.19767449999999998,0.19767449999999998,0.19767449999999998,0.604651,1.000000,0.604651,1.000000,0.000000,0.000000,0.293092,0.197674,43,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:1:15,42,2,1,15,56831,phase09_exact,return net,A,2,2,Top_return net,test
1487,42,53,16,42_2_1_16,,yolo26x_tracked,bst-compatible,"Top,Bottom",24,56831,56869,39,39,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_16_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_16_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_1_16_validity.npz,8,0.2179485,0.2179485,0.2179485,0.564103,1.000000,0.564103,1.000000,0.000000,0.000000,0.314103,0.217949,39,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:1:16,42,2,1,16,56855,phase09_exact,smash,B,3,15,Bottom_smash,test
1488,42,54,1,42_2_2_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,57381,57447,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_1_validity.npz,30,0.44776099999999996,0.44776099999999996,0.44776099999999996,0.104478,1.000000,0.104478,1.000000,0.000000,0.000000,0.525241,0.447761,53,0.791045,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:1,42,2,2,1,57396,phase09_exact,long service,A,1,12,Top_long service,test
1489,42,54,2,42_2_2_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",45,57405,57470,66,66,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_2_validity.npz,25,0.38636349999999997,0.38636349999999997,0.38636349999999997,0.227273,1.000000,0.227273,1.000000,0.000000,0.000000,0.465909,0.386364,52,0.787879,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:2,42,2,2,2,57450,phase09_exact,smash,B,2,15,Bottom_smash,test
1490,42,54,3,42_2_2_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",14,57450,57500,51,51,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_3_validity.npz,14,0.264706,0.264706,0.264706,0.470588,1.000000,0.470588,1.000000,0.000000,0.000000,0.364187,0.264706,51,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:3,42,2,2,3,57464,phase09_exact,return net,A,2,2,Top_return net,test
1491,42,54,4,42_2_2_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",30,57464,57536,73,73,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_4_validity.npz,21,0.287671,0.287671,0.287671,0.424658,1.000000,0.424658,1.000000,0.000000,0.000000,0.382756,0.287671,73,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:4,42,2,2,4,57494,phase09_exact,push,B,2,20,Bottom_push,test
1492,42,54,5,42_2_2_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",36,57494,57558,65,65,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_5_validity.npz,22,0.33846149999999997,0.33846149999999997,0.33846149999999997,0.323077,1.000000,0.323077,1.000000,0.000000,0.000000,0.426923,0.338462,65,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:5,42,2,2,5,57530,phase09_exact,passive drop,A,2,7,Top_drop,test
1493,42,54,6,42_2_2_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",22,57530,57584,55,55,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_6_validity.npz,27,0.49090900000000004,0.49090900000000004,0.49090900000000004,0.018182,1.000000,0.018182,1.000000,0.000000,0.000000,0.575668,0.490909,55,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:6,42,2,2,6,57552,phase09_exact,cross-court net shot,B,2,22,Bottom_cross-court net shot,test
1494,42,54,7,42_2_2_7,,yolo26x_tracked,bst-compatible,"Top,Bottom",26,57552,57624,73,73,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_7_validity.npz,26,0.3630135,0.3630135,0.3630135,0.273973,1.000000,0.273973,1.000000,0.000000,0.000000,0.43614,0.363014,73,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:7,42,2,2,7,57578,phase09_exact,push,A,2,8,Top_push,test
1495,42,54,8,42_2_2_8,,yolo26x_tracked,bst-compatible,"Top,Bottom",40,57578,57653,76,76,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_8_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_8_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_8_validity.npz,27,0.361842,0.361842,0.361842,0.276316,1.000000,0.276316,1.000000,0.000000,0.000000,0.43808,0.361842,76,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:8,42,2,2,8,57618,phase09_exact,clear,B,2,17,Bottom_clear,test
1496,42,54,9,42_2_2_9,,yolo26x_tracked,bst-compatible,"Top,Bottom",29,57618,57665,48,48,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_9_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_9_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_9_validity.npz,20,0.40625,0.40625,0.40625,0.187500,1.000000,0.187500,1.000000,0.000000,0.000000,0.498468,0.406250,48,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:2:9,42,2,2,9,57647,phase09_exact,smash,A,2,3,Top_smash,test
1497,42,54,10,42_2_2_10,,yolo26x_tracked,bst-compatible,"Top,Bottom",12,57647,57673,27,27,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_10_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_10_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_2_10_validity.npz,14,0.5,0.5,0.5,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.586601,0.500000,27,1.0,0,0.000000,exact_label_pose_dropout_ge_50,True,42:2:2:10,42,2,2,10,57659,phase09_exact,defensive return drive,B,3,18,Bottom_drive,test
1498,42,56,1,42_2_3_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,58382,58411,30,30,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_3_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_3_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_3_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_3_2_validity.npz,9,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.400000,1.000000,0.400000,1.000000,0.000000,0.000000,0.37549,0.300000,30,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:3:2,42,2,3,2,58397,phase09_exact,smash,B,3,15,Bottom_smash,test
1499,42,57,1,42_2_4_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,59173,59239,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_1_validity.npz,13,0.20149250000000007,0.20149250000000007,0.20149250000000007,0.597015,1.000000,0.597015,1.000000,0.000000,0.000000,0.291264,0.201493,43,0.641791,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:4:1,42,2,4,1,59188,phase09_exact,long service,A,1,12,Top_long service,test
1500,42,57,2,42_2_4_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",45,59201,59268,68,68,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_2_validity.npz,25,0.36764700000000006,0.36764700000000006,0.36764700000000006,0.264706,1.000000,0.264706,1.000000,0.000000,0.000000,0.439446,0.367647,44,0.647059,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:4:2,42,2,4,2,59246,phase09_exact,smash,B,2,15,Bottom_smash,test
1501,42,57,3,42_2_4_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",16,59246,59299,54,54,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_3_validity.npz,14,0.2592595,0.2592595,0.2592595,0.481481,1.000000,0.481481,1.000000,0.000000,0.000000,0.353486,0.259259,54,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:4:3,42,2,4,3,59262,phase09_exact,return net,A,2,2,Top_return net,test
1502,42,57,4,42_2_4_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",31,59262,59334,73,73,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_4_validity.npz,11,0.15753400000000006,0.15753400000000006,0.15753400000000006,0.684932,1.000000,0.684932,1.000000,0.000000,0.000000,0.260073,0.157534,73,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:4:4,42,2,4,4,59293,phase09_exact,push,B,2,20,Bottom_push,test
1503,42,57,5,42_2_4_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",35,59293,59362,70,70,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_5_validity.npz,14,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.600000,1.000000,0.600000,1.000000,0.000000,0.000000,0.305462,0.200000,70,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:4:5,42,2,4,5,59328,phase09_exact,passive drop,A,2,7,Top_drop,test
1504,42,57,6,42_2_4_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",28,59328,59394,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_6_validity.npz,13,0.19402999999999992,0.19402999999999992,0.19402999999999992,0.611940,1.000000,0.611940,1.000000,0.000000,0.000000,0.294118,0.194030,67,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:4:6,42,2,4,6,59356,phase09_exact,lob,B,2,16,Bottom_lob,test
1505,42,57,7,42_2_4_7,,yolo26x_tracked,bst-compatible,"Top,Bottom",32,59356,59402,47,47,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_4_7_validity.npz,8,0.15957449999999995,0.15957449999999995,0.15957449999999995,0.680851,1.000000,0.680851,1.000000,0.000000,0.000000,0.25219,0.159574,47,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:4:7,42,2,4,7,59388,phase09_exact,smash,A,3,3,Top_smash,test
1506,42,58,1,42_2_5_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,59941,60007,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_1_validity.npz,19,0.27611949999999996,0.27611949999999996,0.27611949999999996,0.447761,1.000000,0.447761,1.000000,0.000000,0.000000,0.412862,0.276119,57,0.850746,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:5:1,42,2,5,1,59956,phase09_exact,none,A,1,0,none,test
1507,42,58,2,42_2_5_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",45,59981,60046,66,66,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_2_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.086007,0.000000,56,0.848485,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:5:2,42,2,5,2,60026,phase09_exact,smash,B,2,15,Bottom_smash,test
1508,42,58,3,42_2_5_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",14,60026,60070,45,45,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_3_validity.npz,9,0.18888899999999997,0.18888899999999997,0.18888899999999997,0.622222,1.000000,0.622222,1.000000,0.000000,0.000000,0.302941,0.188889,45,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:5:3,42,2,5,3,60040,phase09_exact,return net,A,2,2,Top_return net,test
1509,42,58,4,42_2_5_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",24,60040,60106,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_4_validity.npz,11,0.16417900000000007,0.16417900000000007,0.16417900000000007,0.671642,1.000000,0.671642,1.000000,0.000000,0.000000,0.267998,0.164179,67,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:5:4,42,2,5,4,60064,phase09_exact,lob,B,2,16,Bottom_lob,test
1510,42,58,5,42_2_5_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",36,60064,60139,76,76,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_5_validity.npz,27,0.355263,0.355263,0.355263,0.289474,1.000000,0.289474,1.000000,0.000000,0.000000,0.439435,0.355263,76,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:5:5,42,2,5,5,60100,phase09_exact,clear,A,2,5,Top_clear,test
1511,42,58,6,42_2_5_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",33,60100,60155,56,56,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_6_validity.npz,18,0.3214285,0.3214285,0.3214285,0.357143,1.000000,0.357143,1.000000,0.000000,0.000000,0.4052,0.321429,56,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,42:2:5:6,42,2,5,6,60133,phase09_exact,back-court drive,B,2,18,Bottom_drive,test
1512,42,58,7,42_2_5_7,,yolo26x_tracked,bst-compatible,"Top,Bottom",16,60133,60181,49,49,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/42/42_2_5_7_validity.npz,12,0.23469399999999996,0.23469399999999996,0.23469399999999996,0.530612,1.000000,0.530612,1.000000,0.000000,0.000000,0.334634,0.234694,49,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,42:2:5:7,42,2,5,7,60149,phase09_exact,return net,A,2,2,Top_return net,test
