row_index,split,clip_id,source_branch,class_name,label,original_len,video_len_after_collation
11979,train,6_1_41_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/6_1_41_14,Top_撲球,9,32,32
11980,train,6_1_8_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/6_1_8_6,Top_撲球,9,34,34
11981,train,6_2_24_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/6_2_24_10,Top_撲球,9,33,33
11982,train,6_2_2_17,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/6_2_2_17,Top_撲球,9,35,35
11983,train,6_2_35_18,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/6_2_35_18,Top_撲球,9,49,49
11984,train,6_3_17_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/6_3_17_9,Top_撲球,9,33,33
11985,train,6_3_35_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/6_3_35_9,Top_撲球,9,33,33
11986,train,7_1_16_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/7_1_16_5,Top_撲球,9,38,38
11987,train,7_1_26_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/7_1_26_12,Top_撲球,9,36,36
11988,train,7_1_33_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/7_1_33_10,Top_撲球,9,33,33
11989,train,7_1_38_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/7_1_38_6,Top_撲球,9,35,35
11990,train,7_2_31_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/7_2_31_16,Top_撲球,9,30,30
11991,train,7_2_3_19,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/7_2_3_19,Top_撲球,9,30,30
11992,train,8_1_13_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/8_1_13_4,Top_撲球,9,23,23
11993,train,8_1_2_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/8_1_2_12,Top_撲球,9,37,37
11994,train,8_2_10_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/8_2_10_13,Top_撲球,9,39,39
11995,train,8_2_15_17,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/8_2_15_17,Top_撲球,9,38,38
11996,train,8_2_16_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/8_2_16_3,Top_撲球,9,30,30
11997,train,8_2_16_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/8_2_16_5,Top_撲球,9,25,25
11998,train,8_2_5_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_撲球/8_2_5_4,Top_撲球,9,33,33
11999,train,11_1_16_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_16_9,Top_勾球,10,50,50
12000,train,11_1_17_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_17_11,Top_勾球,10,54,54
12001,train,11_1_20_18,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_20_18,Top_勾球,10,47,47
12002,train,11_1_22_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_22_8,Top_勾球,10,50,50
12003,train,11_1_24_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_24_2,Top_勾球,10,62,62
12004,train,11_1_27_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_27_3,Top_勾球,10,35,35
12005,train,11_1_30_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_30_11,Top_勾球,10,48,48
12006,train,11_1_30_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_30_9,Top_勾球,10,48,48
12007,train,11_1_31_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_31_11,Top_勾球,10,44,44
12008,train,11_1_33_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_33_3,Top_勾球,10,50,50
12009,train,11_1_34_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_34_14,Top_勾球,10,49,49
12010,train,11_1_34_22,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_34_22,Top_勾球,10,45,45
12011,train,11_1_35_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_1_35_15,Top_勾球,10,51,51
12012,train,11_2_19_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_19_4,Top_勾球,10,50,50
12013,train,11_2_28_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_28_4,Top_勾球,10,47,47
12014,train,11_2_32_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_32_15,Top_勾球,10,50,50
12015,train,11_2_33_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_33_11,Top_勾球,10,47,47
12016,train,11_2_35_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_35_13,Top_勾球,10,46,46
12017,train,11_2_35_47,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_35_47,Top_勾球,10,50,50
12018,train,11_2_37_19,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_37_19,Top_勾球,10,36,36
12019,train,11_2_9_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_2_9_2,Top_勾球,10,40,40
12020,train,11_3_10_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_3_10_11,Top_勾球,10,49,49
12021,train,11_3_14_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_3_14_20,Top_勾球,10,53,53
12022,train,11_3_14_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_3_14_8,Top_勾球,10,55,55
12023,train,11_3_25_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_3_25_15,Top_勾球,10,43,43
12024,train,11_3_32_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_3_32_16,Top_勾球,10,51,51
12025,train,11_3_35_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_3_35_7,Top_勾球,10,46,46
12026,train,11_3_3_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/11_3_3_6,Top_勾球,10,32,32
12027,train,13_1_18_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_18_11,Top_勾球,10,50,50
12028,train,13_1_23_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_23_20,Top_勾球,10,40,40
12029,train,13_1_23_28,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_23_28,Top_勾球,10,36,36
12030,train,13_1_26_45,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_26_45,Top_勾球,10,54,54
12031,train,13_1_26_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_26_7,Top_勾球,10,53,53
12032,train,13_1_27_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_27_10,Top_勾球,10,44,44
12033,train,13_1_2_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_2_14,Top_勾球,10,44,44
12034,train,13_1_35_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_35_20,Top_勾球,10,51,51
12035,train,13_1_35_26,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_35_26,Top_勾球,10,55,55
12036,train,13_1_37_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_37_10,Top_勾球,10,48,48
12037,train,13_1_40_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_40_16,Top_勾球,10,51,51
12038,train,13_1_40_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_40_8,Top_勾球,10,46,46
12039,train,13_1_41_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_1_41_15,Top_勾球,10,50,50
12040,train,13_2_10_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_10_20,Top_勾球,10,51,51
12041,train,13_2_10_22,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_10_22,Top_勾球,10,52,52
12042,train,13_2_13_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_13_2,Top_勾球,10,46,46
12043,train,13_2_17_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_17_14,Top_勾球,10,52,52
12044,train,13_2_27_25,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_27_25,Top_勾球,10,53,53
12045,train,13_2_27_57,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_27_57,Top_勾球,10,57,57
12046,train,13_2_28_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_28_20,Top_勾球,10,54,54
12047,train,13_2_3_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_3_14,Top_勾球,10,50,50
12048,train,13_2_3_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/13_2_3_4,Top_勾球,10,51,51
12049,train,14_1_12_18,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_12_18,Top_勾球,10,32,32
12050,train,14_1_12_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_12_8,Top_勾球,10,42,42
12051,train,14_1_16_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_16_5,Top_勾球,10,42,42
12052,train,14_1_18_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_18_4,Top_勾球,10,48,48
12053,train,14_1_1_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_1_10,Top_勾球,10,47,47
12054,train,14_1_1_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_1_2,Top_勾球,10,42,42
12055,train,14_1_21_25,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_21_25,Top_勾球,10,53,53
12056,train,14_1_24_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_24_6,Top_勾球,10,50,50
12057,train,14_1_25_29,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_25_29,Top_勾球,10,39,39
12058,train,14_1_25_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_25_3,Top_勾球,10,37,37
12059,train,14_1_29_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_29_12,Top_勾球,10,50,50
12060,train,14_1_29_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_29_2,Top_勾球,10,44,44
12061,train,14_1_2_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_2_9,Top_勾球,10,48,48
12062,train,14_1_30_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_30_5,Top_勾球,10,50,50
12063,train,14_1_7_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_1_7_4,Top_勾球,10,38,38
12064,train,14_2_10_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_2_10_6,Top_勾球,10,41,41
12065,train,14_2_12_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_2_12_12,Top_勾球,10,47,47
12066,train,14_2_12_26,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_2_12_26,Top_勾球,10,51,51
12067,train,14_2_17_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_2_17_10,Top_勾球,10,35,35
12068,train,14_2_17_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_2_17_8,Top_勾球,10,38,38
12069,train,14_3_10_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_10_6,Top_勾球,10,47,47
12070,train,14_3_11_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_11_13,Top_勾球,10,36,36
12071,train,14_3_11_21,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_11_21,Top_勾球,10,54,54
12072,train,14_3_15_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_15_10,Top_勾球,10,43,43
12073,train,14_3_17_29,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_17_29,Top_勾球,10,40,40
12074,train,14_3_1_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_1_15,Top_勾球,10,50,50
12075,train,14_3_22_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_22_6,Top_勾球,10,46,46
12076,train,14_3_28_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_28_5,Top_勾球,10,42,42
12077,train,14_3_8_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/14_3_8_3,Top_勾球,10,46,46
12078,train,15_1_1_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_1_1_10,Top_勾球,10,51,51
12079,train,15_1_20_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_1_20_12,Top_勾球,10,50,50
12080,train,15_2_14_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_2_14_12,Top_勾球,10,53,53
12081,train,15_2_20_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_2_20_14,Top_勾球,10,43,43
12082,train,15_2_22_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_2_22_11,Top_勾球,10,57,57
12083,train,15_2_24_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_2_24_8,Top_勾球,10,47,47
12084,train,15_2_34_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_2_34_7,Top_勾球,10,34,34
12085,train,15_3_12_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_3_12_2,Top_勾球,10,44,44
12086,train,15_3_1_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/15_3_1_12,Top_勾球,10,51,51
12087,train,16_1_36_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/16_1_36_6,Top_勾球,10,33,33
12088,train,17_3_9_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/17_3_9_12,Top_勾球,10,55,55
12089,train,18_1_13_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_1_13_11,Top_勾球,10,47,47
12090,train,18_1_1_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_1_1_12,Top_勾球,10,44,44
12091,train,18_1_26_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_1_26_6,Top_勾球,10,63,63
12092,train,18_1_33_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_1_33_5,Top_勾球,10,64,64
12093,train,18_1_34_32,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_1_34_32,Top_勾球,10,53,53
12094,train,18_1_6_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_1_6_5,Top_勾球,10,44,44
12095,train,18_2_23_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_2_23_8,Top_勾球,10,35,35
12096,train,18_2_2_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/18_2_2_5,Top_勾球,10,57,57
12097,train,19_1_1_25,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_1_1_25,Top_勾球,10,52,52
12098,train,19_1_1_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_1_1_5,Top_勾球,10,44,44
12099,train,19_1_20_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_1_20_11,Top_勾球,10,44,44
12100,train,19_1_22_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_1_22_4,Top_勾球,10,44,44
12101,train,19_1_29_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_1_29_11,Top_勾球,10,46,46
12102,train,19_1_2_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_1_2_4,Top_勾球,10,27,27
12103,train,19_1_5_22,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_1_5_22,Top_勾球,10,49,49
12104,train,19_2_10_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_2_10_9,Top_勾球,10,50,50
12105,train,19_2_14_28,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_2_14_28,Top_勾球,10,46,46
12106,train,19_2_6_18,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_2_6_18,Top_勾球,10,47,47
12107,train,19_2_9_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_2_9_10,Top_勾球,10,51,51
12108,train,19_3_11_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_11_20,Top_勾球,10,46,46
12109,train,19_3_13_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_13_4,Top_勾球,10,43,43
12110,train,19_3_16_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_16_9,Top_勾球,10,49,49
12111,train,19_3_17_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_17_16,Top_勾球,10,50,50
12112,train,19_3_20_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_20_7,Top_勾球,10,42,42
12113,train,19_3_22_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_22_11,Top_勾球,10,42,42
12114,train,19_3_25_30,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_25_30,Top_勾球,10,36,36
12115,train,19_3_26_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_26_4,Top_勾球,10,43,43
12116,train,19_3_2_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_2_5,Top_勾球,10,32,32
12117,train,19_3_36_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_勾球/19_3_36_14,Top_勾球,10,41,41
